age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
70,management,divorced,university.degree,no,unknown,yes,telephone,apr,thu,2478,27,29,2,nonexistent,0.2926549594771726,92.93064679919286,-31.056678524563683,1.5830668632735918,4990.176067260832,yes
69,self-employed,single,high.school,no,no,yes,telephone,aug,tue,726,19,25,4,nonexistent,-2.334839782892268,92.90278892844627,-39.20769079083916,1.6905507687492398,5019.266966703179,no
63,self-employed,married,basic.4y,yes,yes,no,cellular,apr,wed,3760,11,1,6,nonexistent,-0.8299994816518991,92.09147284775833,-44.515236212246926,1.7595194267166883,4992.256227817697,no
37,self-employed,divorced,basic.4y,unknown,yes,unknown,cellular,jun,tue,1710,21,999,1,success,-0.5602956907129387,93.97148533869203,-43.635902374868934,3.313335647039182,5035.818009080096,yes
43,management,divorced,high.school,yes,no,unknown,telephone,jan,tue,1875,14,17,6,failure,0.8867744958422062,92.86115187007339,-44.50145938015661,0.9483689111766891,5117.11837519856,yes
32,self-employed,single,high.school,yes,unknown,no,telephone,feb,wed,2897,18,24,3,nonexistent,0.8068234964672745,93.77265945958048,-36.35384116965693,3.4391835560535777,5180.422313052729,yes
24,technician,divorced,basic.4y,no,yes,no,telephone,jun,fri,1681,23,8,4,nonexistent,0.5234489664305255,92.0762273626595,-38.20312622789201,2.73310574724676,4989.0816499671855,no
24,management,divorced,university.degree,no,unknown,no,cellular,mar,wed,1347,5,28,0,nonexistent,-0.9200248477002176,92.00460175898012,-28.364353932869196,2.134543474007018,5005.269127035655,no
67,admin.,divorced,basic.4y,yes,unknown,no,cellular,nov,tue,989,28,29,3,success,-3.0876008621713043,92.47601922019324,-44.25883258185792,3.2584283055749537,5040.257055989654,yes
46,self-employed,married,basic.4y,no,yes,unknown,cellular,jul,tue,3744,23,4,3,nonexistent,-1.794527284057872,93.96808251521601,-43.17166137803512,4.443300439360897,5054.41157162022,yes
40,services,married,basic.6y,unknown,no,yes,telephone,jan,tue,2686,12,19,6,nonexistent,-0.41574169055058197,93.69168007106896,-50.645191585094935,2.9934250292929447,5198.7911480281045,yes
51,self-employed,single,university.degree,no,unknown,unknown,cellular,mar,tue,419,16,12,0,failure,-0.33948544498054595,92.5625376352446,-43.669705340738886,1.2869309644883336,5023.581481361423,no
37,admin.,married,high.school,no,no,no,telephone,mar,thu,593,16,1,0,nonexistent,0.6755503366430785,93.46544697056225,-44.803967247075136,3.0541678946349493,4997.435719082306,no
32,technician,divorced,basic.4y,unknown,unknown,yes,telephone,dec,fri,2532,14,21,5,nonexistent,-1.57890896289507,93.73381751659204,-41.192301817220084,2.5961164920146484,5194.706836057979,yes
50,management,married,university.degree,no,unknown,unknown,cellular,jan,tue,3730,7,12,5,nonexistent,1.095786252742447,94.62904564355007,-38.9541903282309,4.73851073483824,5197.07290263587,yes
70,self-employed,divorced,high.school,yes,yes,no,telephone,apr,thu,1774,21,24,3,nonexistent,-2.6164707136595773,94.13479210248227,-34.780996420193006,3.2108530960370087,5171.293184786603,no
34,services,divorced,basic.6y,yes,no,yes,telephone,aug,tue,2459,21,28,2,nonexistent,-3.1606440074517472,92.38033347015676,-46.213864508777945,0.7549624923414404,5064.465275672506,yes
37,admin.,married,basic.6y,yes,unknown,yes,telephone,nov,fri,935,9,7,0,success,-2.551882662016418,92.75664414028685,-37.501589574584074,1.131198126426806,5205.0416696814655,yes
78,services,married,university.degree,no,no,no,cellular,jul,fri,1107,3,9,4,nonexistent,-1.180848875544152,93.12976147361104,-33.38543552087825,2.9426023725543398,5079.804093383639,no
74,blue-collar,married,basic.4y,no,unknown,yes,telephone,jul,wed,1136,14,19,0,nonexistent,0.5499607262150848,92.29481367986006,-45.0357475591112,4.098917078347977,5172.964175846741,yes
30,admin.,married,high.school,no,no,unknown,telephone,may,thu,3808,24,5,3,nonexistent,-2.6615855632924075,93.55499868758861,-42.406042816452214,1.0206670645211893,5078.633009930277,yes
61,blue-collar,single,university.degree,yes,no,unknown,cellular,apr,fri,331,1,10,3,nonexistent,-0.7687049917172499,94.53985998116349,-45.89766503703275,3.0879269450889035,5091.0597818244605,yes
41,services,married,basic.6y,no,yes,unknown,telephone,oct,mon,3449,14,13,1,nonexistent,0.32763876044879275,92.85785756662986,-48.14633367126663,2.5915254059160326,5191.145960297498,yes
71,management,single,high.school,unknown,unknown,yes,cellular,jun,tue,3826,20,24,4,failure,-3.2326642439047673,94.75700850013563,-32.72672285983801,2.1967069831251145,4963.849198115085,yes
64,management,divorced,high.school,no,unknown,yes,cellular,feb,fri,2702,28,9,1,failure,-3.200703827805252,92.69808892476966,-45.062479986084334,0.9611954360560147,5036.06960769546,yes
73,management,single,basic.4y,yes,unknown,no,telephone,jan,thu,2088,18,9,0,nonexistent,-1.0451622990159606,93.32234589523583,-42.01510831927209,4.470439103282059,5133.904549687955,yes
54,blue-collar,divorced,basic.6y,unknown,unknown,no,telephone,jul,thu,1793,3,10,1,nonexistent,-2.523297858543054,92.96049813117253,-44.88028432462196,3.958156725231526,5207.451000095742,yes
24,management,single,basic.6y,unknown,yes,yes,cellular,apr,thu,958,27,3,3,nonexistent,-1.2372688210810776,92.86272138568576,-49.75259043765194,4.651915705961906,4966.919005412747,no
25,technician,single,basic.6y,yes,yes,unknown,telephone,jul,wed,3868,6,24,6,success,-3.189109648792066,93.05803824387787,-33.37713136734288,1.3376997052839934,5086.406971949278,yes
40,admin.,divorced,high.school,unknown,unknown,yes,telephone,jun,tue,104,4,27,2,nonexistent,1.288979121320236,92.09075370346883,-35.42441438886669,3.118795927933592,5100.213172807179,no
31,admin.,single,basic.6y,unknown,no,unknown,telephone,nov,mon,201,1,23,0,failure,-0.25989349943706763,93.48962895208109,-39.420586395080605,0.68481372572373,5227.940546139968,no
21,services,divorced,university.degree,unknown,yes,no,telephone,sep,thu,2497,21,2,3,nonexistent,-0.10385920632276167,94.07594688612488,-34.683371717984336,1.381849020403433,5147.985097698628,yes
38,self-employed,married,basic.6y,unknown,no,yes,cellular,dec,tue,1842,3,8,0,success,-0.9533022534127971,94.41861896696842,-30.568652473994035,4.071832312473126,4997.017236227309,yes
78,blue-collar,divorced,high.school,unknown,no,yes,cellular,oct,thu,1866,29,28,1,failure,0.5595688679302734,92.90819455973309,-36.018746456074844,1.8625671686865872,5110.48970338959,yes
63,admin.,single,basic.6y,no,no,yes,telephone,jun,thu,1996,28,27,1,failure,0.6003573679894628,93.54113186615477,-29.127833117795284,1.4678912136507485,5004.335191799373,yes
27,blue-collar,married,basic.6y,yes,unknown,unknown,cellular,mar,mon,1289,18,4,5,nonexistent,-2.63636477694777,94.49982887719716,-45.984264861574665,2.9858955367364306,5155.659936721719,yes
39,services,single,high.school,yes,yes,no,cellular,jul,tue,909,20,999,0,nonexistent,0.2882977537619497,94.23964225331936,-29.68775288473095,3.4840626322779342,5059.715737863106,yes
47,management,married,basic.6y,no,unknown,unknown,cellular,sep,thu,209,29,10,5,nonexistent,-0.6799608068863187,93.29941001686377,-37.85731774813491,3.285525549213147,5138.418617645262,no
47,self-employed,divorced,basic.4y,no,no,no,telephone,nov,wed,562,20,7,0,failure,0.25944834331980016,92.46156951655217,-30.68514480092093,1.0362675808549389,5200.211016407716,no
77,services,married,high.school,yes,unknown,unknown,cellular,oct,thu,3189,3,20,1,nonexistent,1.0097578465742494,93.56324717672818,-33.022951972543034,4.693753629878875,5172.992707477224,yes
33,technician,married,basic.6y,yes,no,no,cellular,dec,tue,2760,21,4,0,success,-1.7915383678384749,94.77114934516881,-49.42240731371139,1.379658769896142,5174.34127392095,yes
28,management,married,basic.4y,no,unknown,unknown,cellular,dec,fri,3448,21,1,5,failure,-0.6596246022511192,94.12100171877206,-30.77668126486891,4.671687291326658,5037.807352689723,yes
39,management,single,university.degree,no,unknown,yes,cellular,jun,thu,3622,16,8,1,nonexistent,0.3799179761294668,94.37446327880058,-42.73880530912413,2.7284002932091145,5119.931657446601,yes
46,management,married,high.school,unknown,yes,unknown,cellular,jul,wed,1563,24,5,5,failure,1.3364892411356317,92.52853258883725,-40.687067544145,1.0530035312197137,5013.24582061819,yes
42,services,divorced,basic.6y,no,yes,yes,telephone,aug,wed,770,26,10,0,nonexistent,-0.4596338737218796,94.53089545435368,-50.53531858365034,1.2539339359108403,5022.057027413889,yes
75,technician,divorced,high.school,no,no,yes,telephone,apr,thu,3155,7,9,6,nonexistent,0.061894459464127353,92.03954332217714,-32.66655549103861,2.4956019004722774,5150.822251824947,yes
31,self-employed,divorced,basic.4y,unknown,no,yes,cellular,may,tue,2501,27,11,2,nonexistent,0.6624562749831072,94.41419256077967,-39.63972027841189,4.991354069040415,5071.216813422556,yes
31,blue-collar,married,high.school,unknown,no,unknown,telephone,apr,thu,2714,9,2,0,nonexistent,0.20615030926944952,92.66953810752746,-28.343122372214502,4.49776103979371,5198.621662447239,yes
19,services,divorced,university.degree,yes,unknown,yes,cellular,jan,wed,628,23,6,0,failure,1.123193691783517,93.74359716177771,-44.08414907907551,4.913017180799732,5092.4583680021115,no
71,admin.,single,basic.6y,yes,no,unknown,telephone,jun,thu,3585,2,17,6,nonexistent,-2.297395336553971,92.82054576469876,-38.943884490174945,2.601260165143997,4981.844816254216,yes
30,admin.,divorced,university.degree,no,yes,no,telephone,jul,wed,1628,3,22,3,nonexistent,0.9574197220209592,92.37882866515524,-40.97387739561229,3.5909448352646045,5073.294226415448,yes
20,services,married,basic.4y,unknown,no,unknown,telephone,feb,fri,1701,22,11,2,nonexistent,-2.4058924178596626,92.69187431393865,-31.86857071920358,2.884457371126558,4999.034351849432,yes
47,blue-collar,divorced,high.school,unknown,no,unknown,telephone,jun,thu,386,1,10,1,failure,-0.6873857524528676,93.32419920277516,-37.99811941165905,0.7301135670518872,5226.64043274151,no
35,admin.,married,basic.6y,yes,unknown,unknown,telephone,nov,mon,1935,24,1,1,nonexistent,-0.8900968971430243,94.57505190603631,-39.80891743692658,1.2240891564395786,4969.889661164142,yes
71,blue-collar,married,basic.6y,yes,yes,no,telephone,feb,thu,3421,23,26,4,failure,0.5903921904754328,93.08921103057007,-28.171007881606638,1.8555656170482508,5112.172031942954,yes
53,management,divorced,basic.4y,no,no,no,telephone,oct,wed,2343,6,20,2,nonexistent,-1.4869733284977191,92.15643472026319,-41.76715473596959,1.977722882553053,5059.987395748582,yes
38,services,single,basic.4y,unknown,yes,no,cellular,may,tue,2305,21,9,2,nonexistent,-2.7127222670637097,92.06655017919547,-39.088545744901886,3.6573605845916597,5124.11883026266,yes
70,management,single,high.school,yes,no,yes,cellular,jan,wed,1104,15,12,0,nonexistent,-0.007380716512193289,92.58763768749203,-37.55603396749814,3.7713986854446904,5106.187636166644,yes
36,admin.,divorced,basic.6y,no,yes,unknown,cellular,mar,fri,267,26,25,3,nonexistent,-0.4881664047140012,92.14568083091528,-49.5126301188288,2.5822687240034172,5206.434384848787,no
33,blue-collar,married,basic.4y,no,no,unknown,cellular,apr,tue,2466,5,12,6,failure,0.5699275888509026,93.0391622456662,-38.21635925271042,2.2676196328345393,5011.861359546574,yes
45,management,divorced,basic.6y,no,no,yes,cellular,apr,mon,2282,13,14,1,nonexistent,0.24142764588997773,93.07590832230649,-42.774380295618975,1.379189195041102,4995.252710996302,yes
21,admin.,married,high.school,yes,unknown,yes,telephone,feb,mon,1856,8,24,6,failure,0.8951610270742202,94.72199420738052,-35.25910122995227,0.7801420174149551,5193.810348054221,no
68,technician,married,university.degree,yes,unknown,unknown,telephone,aug,fri,3382,24,12,6,nonexistent,0.6277643967995977,92.85745681265742,-35.4173683879913,3.175510885848919,5210.049164167973,yes
72,management,married,basic.4y,yes,yes,yes,telephone,jun,fri,3884,13,8,1,nonexistent,-0.10702572585229703,93.67701557442548,-33.79996402009901,2.1312495978937793,5057.52807285366,yes
32,technician,single,high.school,yes,yes,yes,cellular,sep,fri,1998,19,5,6,success,-1.1646047487770337,94.29270636892478,-41.26030839794031,2.6976258822598425,5216.540902849508,yes
18,technician,single,university.degree,yes,yes,no,telephone,jun,fri,3033,9,2,3,failure,-3.3022512317315305,93.43646402711416,-48.29557595299619,4.56369689646912,5054.283222243516,yes
65,self-employed,divorced,high.school,unknown,yes,yes,telephone,mar,thu,1380,3,27,5,nonexistent,-1.923550645128209,93.95039996525124,-40.30423856081199,3.5378207970447897,5118.17367631119,yes
64,admin.,single,basic.4y,unknown,unknown,yes,cellular,dec,wed,1236,29,19,3,nonexistent,0.0921072251478131,94.7282887594304,-37.60274226685562,4.026579271656517,5139.947111920854,yes
33,services,married,high.school,unknown,yes,unknown,cellular,feb,thu,573,26,19,5,nonexistent,-3.114385468557231,92.90762650752811,-50.20607899614126,1.3915768672869178,5226.4974586103035,no
71,blue-collar,married,basic.6y,unknown,no,yes,telephone,sep,tue,48,14,8,5,nonexistent,0.23165436241682963,92.20778961391828,-37.71802430515234,0.6068742459126614,5008.6491703482825,no
37,admin.,divorced,basic.4y,no,no,yes,telephone,mar,mon,1150,24,3,2,failure,-0.921358961162543,93.20488102205452,-41.25729577818661,1.1953807862360382,5041.547108682179,no
50,self-employed,married,basic.6y,no,no,yes,telephone,jun,mon,222,7,19,5,failure,0.7653719216843128,93.51377401275982,-39.36486794509076,3.9795615277688903,5108.070137115218,no
34,self-employed,divorced,high.school,unknown,unknown,no,telephone,oct,tue,2968,13,4,3,nonexistent,-0.23288291301667194,93.62396197232174,-43.550263780258426,2.552858488755668,5020.379296560899,yes
22,management,divorced,basic.4y,yes,yes,unknown,cellular,feb,mon,3350,9,21,3,success,0.43252091750774196,94.06797529256083,-39.037865257104805,1.5412012991252901,5117.017610586993,yes
79,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,fri,1431,11,23,0,nonexistent,-2.5767768579749437,94.51463805775404,-29.724007971771627,4.832246071673662,5169.423057452362,no
22,self-employed,single,basic.6y,unknown,no,yes,cellular,jan,fri,1528,9,11,2,nonexistent,-2.570012010534202,93.40046273305339,-31.970407741722862,2.741514220373798,5196.160099557528,yes
75,services,married,basic.6y,no,unknown,unknown,telephone,sep,fri,3365,11,16,5,nonexistent,-2.3867626150398533,92.4015359730004,-36.07654413616259,2.2233662710183375,5052.532413939408,yes
56,admin.,married,university.degree,yes,unknown,unknown,telephone,jan,tue,1819,14,4,4,nonexistent,-1.8001035178909544,93.12954360634274,-35.824807166008796,4.899456742785698,5009.240645704531,yes
30,services,divorced,basic.6y,no,unknown,yes,cellular,sep,wed,2324,15,24,4,nonexistent,0.9412525457633211,92.43503431603192,-29.40017003281561,1.1877682057882915,5144.970766779836,yes
61,management,single,basic.6y,yes,no,no,telephone,nov,tue,1461,17,25,1,nonexistent,0.31667586295796746,92.51044883499247,-39.33526136284142,3.2380219893014743,5145.187015257632,yes
53,admin.,divorced,high.school,no,unknown,yes,telephone,jan,wed,1130,1,3,3,nonexistent,-1.6497135644295726,92.0047592216171,-37.90961434657873,3.895652432367066,5079.423814565427,no
47,management,married,high.school,unknown,no,no,cellular,jan,mon,1681,3,7,0,nonexistent,1.0087087305644076,94.60319406965799,-30.241732323120928,4.739367343420762,5120.610409742799,yes
74,blue-collar,divorced,high.school,yes,yes,yes,cellular,aug,mon,2467,23,8,3,failure,0.3388444464430973,94.08672774932793,-32.76225750252122,4.269601557845974,5174.811843278628,yes
21,blue-collar,divorced,high.school,no,no,unknown,telephone,jan,mon,2658,3,16,1,nonexistent,-0.2509243254167146,92.28077292939678,-40.4498383417654,1.8734029863321493,5157.54123313362,yes
40,services,married,university.degree,unknown,yes,unknown,cellular,aug,wed,3500,3,23,3,nonexistent,-1.3044795964136666,94.57629802215078,-43.504230626001736,1.7457591413905735,5141.586187688899,yes
38,services,divorced,high.school,no,no,no,telephone,mar,mon,374,4,7,4,failure,-0.27203246079512944,94.43700334435019,-38.42413329980771,1.0297553069145193,5138.664239786919,no
38,blue-collar,married,high.school,no,yes,yes,telephone,apr,tue,2120,24,4,2,success,-0.5525005060383545,94.54769204977869,-47.917392721863365,1.3366479201105463,5155.153385562423,yes
23,technician,divorced,high.school,no,no,no,telephone,feb,wed,2021,17,9,3,success,0.3529564135513091,92.27247903903007,-34.53752607956644,3.8123755300446494,5124.279792721391,yes
41,blue-collar,single,basic.6y,unknown,no,unknown,telephone,jun,fri,3705,20,17,5,nonexistent,-2.3172182483327317,92.22370067388235,-39.69969782715899,1.8726905077028997,4985.946959456145,yes
64,admin.,married,university.degree,yes,no,unknown,telephone,jul,wed,1053,4,27,4,nonexistent,0.8507732966932483,92.18965873841152,-36.579788960521554,2.54426306106092,5117.775324461282,no
70,management,single,high.school,no,no,no,telephone,oct,tue,3259,13,22,4,nonexistent,-0.5590241397240131,94.70738231977536,-30.575847843139535,3.63741347879185,5198.906951996489,yes
48,blue-collar,divorced,basic.6y,unknown,unknown,no,cellular,mar,tue,3435,24,13,1,nonexistent,0.47244108344839025,93.84931599726485,-42.283939610469695,3.5257826186271366,4973.547042860903,yes
